,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Temp (C),Dew Point Temp (C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa)
2012-10-13 21:00:00,119794,55026,94,64674,0,269,0,0,2405,6613,2259,10705,3078,1,591,0,0,1514,3350,430,0,1140,32319,13.6,12.6,94.0,13.0,15.0,19.3,101.62
2012-10-13 22:00:00,169099,102568,84,66447,0,10579,0,0,2383,6624,2257,1522,3098,1,2351,0,0,1502,4333,484,0,6325,24988,13.9,13.1,95.0,12.0,13.0,6.4,101.6
2012-10-13 23:00:00,99429,21210,78,78141,0,20243,0,0,2386,6635,2237,1520,3068,2,3561,0,0,1509,3271,264,0,9792,23653,13.6,12.7,94.0,10.0,17.0,8.0,101.55
2012-10-14 00:00:00,159227,71998,98,87131,0,17581,0,0,2383,6608,2202,5546,3061,0,497,0,0,1491,5532,941,0,1454,39835,13.6,12.6,94.0,11.0,24.0,12.9,101.49
2012-10-14 01:00:00,130528,71070,94,59364,0,255,0,0,2386,6617,2217,1316,3057,2,777,0,0,1503,2313,509,0,1156,37256,13.7,12.3,91.0,13.0,24.0,12.9,101.48
2012-10-14 02:00:00,120587,36423,86,84078,3098,276,0,0,2413,6621,2228,6145,3083,1,2347,0,0,1505,3934,736,0,1145,50546,13.8,12.1,89.0,14.0,24.0,12.9,101.52
2012-10-14 03:00:00,67658,16133,90,51435,840,263,0,0,2408,6628,2244,1017,3077,2,5046,0,0,1513,4028,967,0,1153,22249,13.8,12.2,90.0,12.0,30.0,12.9,101.38
2012-10-14 04:00:00,74746,23126,78,51542,22,7658,0,0,2404,6646,2274,1007,3102,2,3530,0,0,1518,3411,512,0,5002,14454,14.1,12.2,88.0,13.0,26.0,12.9,101.28
2012-10-14 05:00:00,105686,44439,88,61159,0,20040,0,0,2382,6641,2233,1016,3094,1,468,0,0,1518,3334,257,0,11611,8564,14.4,12.1,86.0,13.0,30.0,12.9,101.18
2012-10-14 06:00:00,62460,23429,86,38945,0,4590,0,0,2406,6644,2262,998,3105,0,802,0,0,1516,4043,445,0,3438,8696,14.4,12.3,87.0,14.0,30.0,12.9,101.05
2012-10-14 07:00:00,32808,6362,90,26356,0,281,0,0,2441,6659,2299,1019,3112,0,448,0,0,1529,2510,300,0,1184,4574,13.9,12.0,88.0,15.0,22.0,12.9,101.01
2012-10-14 08:00:00,32909,6584,94,26231,0,278,0,0,2397,6659,2296,1000,3119,0,446,0,0,1536,3313,300,0,1184,3703,14.1,12.4,89.0,15.0,24.0,9.7,100.97
2012-10-14 09:00:00,32256,6455,106,25695,0,280,0,0,2423,6661,2302,1001,3125,1,444,0,0,1528,2202,300,0,1180,4248,13.9,12.6,92.0,16.0,26.0,9.7,100.95
2012-10-14 10:00:00,33903,6489,90,27324,0,279,0,0,2419,6663,2306,1007,3133,3,445,0,0,1531,3594,300,0,1185,4459,14.3,12.9,91.0,16.0,33.0,12.9,101.02
2012-10-14 11:00:00,32245,6349,72,25824,0,272,0,0,2419,6669,2306,1051,3142,1,455,0,0,1531,2237,300,0,1171,4270,14.1,13.1,94.0,15.0,28.0,16.1,101.03
2012-10-14 12:00:00,32075,6178,98,25799,0,279,0,0,2420,6666,2309,1063,3122,2,445,0,0,1526,2885,300,0,1172,3610,14.1,13.1,94.0,15.0,26.0,19.3,101.01
2012-10-14 13:00:00,39991,6164,82,33745,0,279,0,0,2406,6665,2291,973,3131,2,451,0,0,1522,10011,300,0,1166,4548,14.6,13.1,91.0,14.0,19.0,19.3,101.03
2012-10-14 14:00:00,34980,6159,90,28731,0,278,0,0,2405,6662,2264,1063,3117,0,444,0,0,1520,5307,300,0,1169,4202,14.6,13.1,91.0,13.0,20.0,19.3,101.0
2012-10-14 15:00:00,121708,8340,80,113288,0,263,0,0,2414,6915,45533,991,3095,1,455,0,0,1512,4074,533,0,1167,46335,14.9,13.1,89.0,14.0,22.0,19.3,100.98
2012-10-14 16:00:00,63171,7359,68,55744,0,251,0,0,2387,6634,1972,1005,3065,6,751,0,0,1518,2351,488,0,1173,34143,14.1,13.2,94.0,15.0,26.0,9.7,100.99
2012-10-14 17:00:00,69351,18371,102,50878,0,270,0,0,2381,6651,2238,1005,3065,4,450,0,0,1531,3780,361,0,1172,27970,14.2,13.2,94.0,15.0,13.0,19.3,101.01
2012-10-14 18:00:00,48402,23229,68,25105,0,256,0,0,2388,6634,2218,995,3057,1,446,0,0,1526,2103,350,0,1172,3959,14.1,13.0,93.0,16.0,19.0,12.9,101.01
2012-10-14 19:00:00,45262,20550,66,24646,0,259,0,0,2386,6633,2228,999,3058,0,517,0,0,1518,1651,300,0,1154,3943,14.0,13.0,94.0,16.0,11.0,19.3,101.0
2012-10-14 20:00:00,68733,22671,90,45972,0,282,3472,0,2401,6654,2242,1015,3084,2,1178,0,0,1521,4709,762,4,1153,17493,13.6,12.8,95.0,14.0,7.0,24.1,100.98
2012-10-14 21:00:00,76114,21529,94,54491,0,290,8115,3171,2405,6658,2254,1080,3091,1,446,0,0,1509,4650,1043,18,1159,18601,13.2,12.2,94.0,18.0,6.0,24.1,101.0
2012-10-14 22:00:00,243475,25688,82,217705,1,14632,0,22679,2396,6640,2225,1027,3079,1,1061,140036,0,1502,2199,877,0,8224,11126,12.0,11.3,95.0,14.0,7.0,24.1,101.04
2012-10-14 23:00:00,87508,24189,96,63223,4,7166,0,26357,2379,6644,2204,1328,3087,2,444,547,0,1493,3648,402,0,1524,5994,12.1,11.1,94.0,13.0,6.0,24.1,101.03
2012-10-15 00:00:00,62275,34918,82,27275,0,262,0,125,2401,6643,2230,1062,3065,2,444,0,0,1506,1938,333,0,1155,6109,11.1,10.1,94.0,13.0,6.0,24.1,101.06
2012-10-15 01:00:00,49612,21999,82,27531,0,247,0,0,2360,6620,2204,975,3054,0,445,0,0,1506,2198,415,0,1154,6353,9.4,8.8,96.0,8.0,4.0,1.6,101.11
2012-10-15 02:00:00,67521,7630,98,59793,693,257,0,0,2387,6632,2214,1009,3058,1,2386,11,230,1506,3542,569,0,1155,34143,10.6,10.0,96.0,9.0,4.0,0.2,101.11
2012-10-15 03:00:00,57199,7637,98,49464,966,266,0,0,2390,6646,2220,993,3062,1,3464,0,251,1511,4350,666,0,1157,21521,11.0,10.5,97.0,11.0,6.0,0.2,101.14
2012-10-15 04:00:00,69908,13888,82,55938,0,8531,0,0,2398,6646,2225,1520,3061,1,2802,0,32,1511,2356,923,0,4043,19889,10.7,10.2,97.0,10.0,7.0,0.0,101.2
2012-10-15 05:00:00,100083,34851,90,65142,0,20264,0,0,2391,6662,2266,1018,3108,1,1522,0,0,1505,3164,315,0,11725,11201,10.8,10.2,96.0,11.0,19.0,1.0,101.2
2012-10-15 06:00:00,46308,18290,94,27924,0,948,0,0,2408,6664,2276,1018,3105,1,849,0,1,1530,1444,366,0,1707,5607,10.3,9.6,95.0,11.0,13.0,4.0,101.24
2012-10-15 07:00:00,31679,6173,76,25430,0,283,0,0,2428,6692,2287,991,3118,0,444,0,0,1524,2797,300,0,1176,3390,10.8,10.1,95.0,11.0,19.0,4.8,101.25
2012-10-15 08:00:00,32656,6195,106,26355,0,277,0,0,2422,6693,2299,1010,3122,1,446,0,0,1529,2977,300,0,1183,4096,10.7,10.0,95.0,10.0,17.0,4.0,101.27
2012-10-15 09:00:00,30175,6005,86,24084,0,280,0,0,2434,6678,2312,998,3124,2,441,0,0,1526,1205,300,0,1176,3608,11.6,10.5,93.0,10.0,22.0,6.4,101.2
2012-10-15 10:00:00,32602,6015,82,26505,0,278,0,0,2436,6675,2310,1013,3139,2,446,0,1,1524,3438,300,0,1172,3771,12.2,10.3,88.0,11.0,26.0,12.9,101.1
2012-10-15 11:00:00,66004,5968,70,59966,0,270,0,0,2426,6883,36259,1055,3126,1,440,0,1,1528,2258,300,0,1170,4249,11.7,9.8,88.0,13.0,20.0,12.9,101.07
2012-10-15 12:00:00,29622,6031,82,23509,0,274,0,0,2404,6658,1499,1004,3118,3,440,0,3,1529,1511,300,0,1176,3590,13.1,10.4,84.0,13.0,15.0,16.1,101.01
2012-10-15 13:00:00,34467,6125,106,28236,0,272,0,0,2423,6664,2279,1058,3115,3,447,0,0,1524,3082,300,0,1168,5901,13.1,10.6,85.0,10.0,19.0,12.9,100.77
2012-10-15 14:00:00,153192,23992,88,129112,0,267,0,0,2393,7055,67974,1098,3102,1,2664,0,0,1522,3581,645,0,1166,37644,13.1,10.6,85.0,7.0,11.0,19.3,100.58
2012-10-15 15:00:00,42004,6294,68,35642,0,277,0,0,2406,6662,1994,998,3112,4,3531,0,0,1529,3937,345,0,1170,9677,13.0,10.7,86.0,9.0,20.0,16.1,100.35
2012-10-15 16:00:00,33882,5985,98,27799,0,266,0,0,2421,6646,2257,1496,3074,2,3242,0,0,1527,1344,377,0,1171,3976,12.8,10.7,87.0,8.0,17.0,16.1,100.08
2012-10-15 17:00:00,36811,6238,88,30485,0,265,0,0,2392,6653,2245,1043,3073,1,3570,0,0,1535,3927,300,0,1174,4307,11.9,10.4,91.0,9.0,24.0,6.4,99.9
2012-10-15 18:00:00,35853,6182,108,29563,0,268,0,0,2414,6665,2261,3120,3093,2,3478,0,0,1521,1835,300,0,1170,3436,11.7,10.7,94.0,9.0,24.0,6.4,99.82
2012-10-15 19:00:00,45201,13761,88,31352,0,277,0,0,2411,6674,2263,1344,3096,2,3228,0,0,1506,5416,399,0,1169,3567,11.9,10.9,94.0,10.0,26.0,16.1,99.71
2012-10-15 20:00:00,37161,6476,90,30595,0,268,0,0,2405,6674,2265,1026,3069,3,3322,0,0,1512,2649,334,0,1168,5900,12.8,11.8,94.0,9.0,20.0,19.3,99.69
2012-10-15 21:00:00,35542,6800,62,28680,0,272,0,0,2403,6675,2275,1028,3100,1,3273,0,0,1513,2574,341,0,1163,4062,12.5,11.6,94.0,12.0,13.0,24.1,99.72
2012-10-15 22:00:00,59376,30803,566,28007,0,278,0,0,2419,6725,2275,1035,3104,1,968,0,0,1499,3531,700,0,1169,4303,13.1,11.0,87.0,18.0,9.0,24.1,99.74
2012-10-15 23:00:00,96848,28837,108,67903,0,16370,0,0,2416,6801,2236,1195,3065,2,1848,0,0,1516,2440,578,0,4412,25024,13.3,9.8,79.0,20.0,19.0,24.1,99.79
2012-10-16 00:00:00,180444,85855,94,94495,0,13323,0,0,2379,6811,2188,997,3052,1,454,0,0,1490,4296,334,0,10915,48255,13.1,9.4,78.0,22.0,19.0,24.1,99.84
2012-10-16 01:00:00,176417,93234,102,83081,0,2514,0,0,2373,6853,2197,5415,3057,3,1877,0,0,1493,3260,599,0,1317,52123,13.3,9.1,76.0,22.0,17.0,24.1,99.93
2012-10-16 02:00:00,135559,38832,90,96637,693,271,0,0,2407,6880,2226,5771,3060,0,3706,0,0,1515,3195,786,0,1158,64969,12.7,8.2,74.0,25.0,20.0,24.1,100.06
2012-10-16 03:00:00,86811,24524,100,62187,903,262,0,0,2406,6877,2243,5771,3092,2,4413,0,0,1510,4604,707,0,1157,28240,12.9,7.4,69.0,25.0,28.0,24.1,100.16
2012-10-16 04:00:00,84164,17390,76,66698,0,277,0,0,2411,6890,2257,10480,3097,1,6310,0,0,1505,2518,300,0,1158,29494,11.8,7.3,74.0,27.0,35.0,24.1,100.38
2012-10-16 05:00:00,92957,22341,82,70534,0,13690,0,0,2405,6897,2273,1791,3105,3,5247,0,0,1511,2484,1085,0,8249,21794,11.3,7.4,77.0,28.0,44.0,24.1,100.51
2012-10-16 06:00:00,68509,15034,96,53379,0,12352,0,0,2400,6906,2267,1002,3109,2,1074,0,0,1521,4338,367,0,7458,10583,11.0,6.6,74.0,28.0,46.0,24.1,100.69
2012-10-16 07:00:00,33086,6835,78,26173,0,279,0,0,2434,6906,2284,1069,3109,1,392,0,0,1526,2263,300,0,1178,4432,10.9,6.6,75.0,27.0,35.0,32.2,100.87
2012-10-16 08:00:00,31866,6465,86,25315,0,273,0,0,2431,6916,2298,991,3124,3,406,0,0,1535,1451,300,0,1179,4408,11.3,7.6,78.0,25.0,24.0,48.3,101.07
2012-10-16 09:00:00,34857,6336,80,28441,0,276,0,0,2439,6921,2308,987,3123,1,400,0,0,1525,4132,300,0,1174,4855,12.3,7.0,70.0,23.0,19.0,48.3,101.24
2012-10-16 10:00:00,59670,6158,90,53422,0,277,0,0,2409,7033,30657,1008,3131,1,397,0,0,1531,1710,300,0,1179,3789,13.2,6.5,64.0,25.0,13.0,48.3,101.41
2012-10-16 11:00:00,41338,6174,94,35070,0,282,0,0,2424,6916,10651,1000,3121,0,395,0,0,1523,2256,300,0,1172,5030,13.8,4.5,53.0,25.0,7.0,48.3,101.51
2012-10-16 12:00:00,49412,6160,58,43194,0,272,0,0,2417,6927,19532,1001,3103,3,399,0,0,1527,2804,300,0,1178,3731,14.6,5.5,54.0,27.0,7.0,48.3,101.54
2012-10-16 13:00:00,54984,7366,106,47512,0,270,0,0,2393,6881,23482,1001,3100,0,399,0,0,1531,2229,300,0,1176,4750,13.8,5.4,57.0,31.0,9.0,48.3,101.6
2012-10-16 14:00:00,88009,31261,92,56656,0,265,0,0,2390,6696,2243,1007,3096,3,541,0,0,1516,1911,579,0,1178,35231,13.9,4.8,54.0,27.0,9.0,48.3,101.62
2012-10-16 15:00:00,88648,6437,102,82109,0,267,0,0,2412,6876,35144,10215,3078,2,385,0,0,1539,3385,351,0,1164,17291,12.8,5.4,61.0,28.0,9.0,32.2,101.68
2012-10-16 16:00:00,54209,6514,70,47625,0,613,0,0,2432,6658,1978,9292,3062,1,390,0,0,1533,4445,318,0,1164,15739,12.9,6.2,64.0,35.0,11.0,32.2,101.8
2012-10-16 17:00:00,85726,6402,82,79242,0,20086,3576,0,2442,6654,2254,9917,3083,1,400,0,0,1524,1191,376,0,1166,26572,12.8,4.6,57.0,19.0,6.0,32.2,101.9
2012-10-16 18:00:00,83112,6263,96,76753,0,16154,4281,0,2461,6655,2247,10238,3063,2,392,0,0,1531,3693,381,5,1172,24478,10.0,5.3,73.0,28.0,15.0,32.2,101.98
2012-10-16 19:00:00,108685,6134,96,102455,0,273,0,0,2408,6651,2237,10725,3054,3,2583,51817,0,1521,4232,412,0,1161,15378,11.0,7.2,77.0,25.0,17.0,32.2,102.04
2012-10-16 20:00:00,43632,6295,92,37245,0,270,0,0,2410,6668,2258,4453,3066,1,3803,0,0,1519,2551,351,0,1159,8736,10.9,7.6,80.0,25.0,22.0,32.2,102.1
2012-10-16 21:00:00,30775,6089,90,24596,0,269,0,0,2396,6662,2267,1003,3089,3,628,0,0,1515,1823,300,0,1160,3481,10.7,6.9,77.0,24.0,20.0,32.2,102.23
2012-10-16 22:00:00,33831,6884,84,26863,0,275,0,0,2419,6665,2268,1003,3095,2,390,0,0,1508,3124,387,0,1164,4563,10.8,6.4,74.0,25.0,19.0,32.2,102.31
2012-10-16 23:00:00,49792,25063,80,24649,0,267,0,0,2392,6651,2245,1012,3062,4,398,0,0,1523,2382,458,0,1164,3091,10.0,6.0,76.0,25.0,13.0,32.2,102.37
2012-10-17 00:00:00,72976,45537,88,27351,0,268,0,0,2384,6646,2247,1023,3061,1,393,0,0,1517,3937,317,0,1154,4403,9.0,6.4,84.0,29.0,7.0,32.2,102.41
2012-10-17 01:00:00,102410,20423,1236,80751,273,607,0,0,2408,6641,2235,4915,3061,1,3810,0,0,1516,3989,697,0,1164,49434,9.3,6.3,81.0,27.0,15.0,32.2,102.44
2012-10-17 02:00:00,107167,7367,72,99728,1260,261,0,0,2395,6639,2227,3683,3068,4,6187,0,71,1527,4354,300,0,1150,66602,8.4,5.7,83.0,11.0,7.0,32.2,102.47
2012-10-17 03:00:00,65138,14811,78,50249,1029,262,0,0,2404,6638,2233,1007,3084,1,3797,0,362,1506,2614,669,0,1163,23480,6.9,5.4,90.0,11.0,7.0,32.2,102.46
2012-10-17 04:00:00,84370,24590,80,59700,0,7531,0,0,2392,6648,2252,1032,3101,1,5155,0,371,1524,2767,711,0,1154,25061,6.1,4.7,91.0,9.0,9.0,32.2,102.46
2012-10-17 05:00:00,161374,20957,78,140339,0,8796,0,0,2415,6658,2257,1007,3110,5,5538,53057,338,1511,12420,646,0,1167,41414,6.4,5.1,91.0,8.0,9.0,32.2,102.46
2012-10-17 06:00:00,48875,6043,92,42740,0,504,0,0,2416,6656,2274,986,3100,2,2334,0,221,1530,5011,334,0,1172,16200,7.3,5.7,90.0,7.0,9.0,32.2,102.51
2012-10-17 07:00:00,31358,6115,86,25157,0,279,0,0,2436,6661,2289,997,3120,1,439,0,256,1521,1616,300,0,1168,4074,8.0,5.9,87.0,7.0,9.0,32.2,102.5
2012-10-17 08:00:00,32150,6136,84,25930,0,280,0,0,2434,6673,2320,1007,3139,5,444,0,242,1515,1968,300,0,1170,4433,9.1,6.8,86.0,4.0,6.0,32.2,102.6
2012-10-17 09:00:00,36865,11018,68,25779,0,278,0,0,2442,6668,2309,1000,3127,0,448,0,313,1518,2856,300,0,1171,3349,9.8,6.9,82.0,9.0,9.0,32.2,102.61
2012-10-17 10:00:00,35392,8272,82,27038,0,287,0,0,2425,6666,2320,1007,3130,1,447,0,289,1512,3368,300,0,1173,4113,10.6,7.1,79.0,11.0,9.0,32.2,102.62
2012-10-17 11:00:00,77354,6790,88,70476,0,281,0,0,2425,6901,47820,1094,3122,3,443,0,319,1520,1073,300,0,1165,4010,11.0,7.5,79.0,12.0,11.0,24.1,102.63
2012-10-17 12:00:00,32149,6215,100,25834,0,270,0,0,2417,6649,1875,999,3120,2,445,0,289,1519,2229,300,0,1163,4557,11.4,6.8,73.0,13.0,13.0,24.1,102.58
2012-10-17 13:00:00,87420,6089,68,81263,0,1294,0,0,2395,6901,54946,1052,3089,3,442,0,114,1516,2307,297,0,1154,5753,11.6,6.4,70.0,14.0,13.0,24.1,102.55
2012-10-17 14:00:00,105394,25779,76,79539,0,10503,0,0,2405,6623,2225,1497,3099,4,2075,0,0,1515,4613,837,0,1153,42990,12.2,6.5,68.0,16.0,7.0,24.1,102.51
2012-10-17 15:00:00,73227,6928,96,66203,0,271,0,0,2396,6859,42544,993,3094,4,385,0,0,1513,1333,300,0,1163,5348,12.1,6.4,68.0,14.0,7.0,24.1,102.48
2012-10-17 16:00:00,71017,5597,72,65348,0,266,0,0,2419,6821,40588,1041,3081,3,394,0,0,1526,4159,300,0,1159,3591,11.7,6.4,70.0,12.0,6.0,24.1,102.47
2012-10-17 17:00:00,74042,26172,88,47782,0,267,0,0,2412,6761,26304,996,3094,1,390,0,0,1526,1198,385,0,1163,3285,11.3,5.4,67.0,11.0,11.0,24.1,102.45
2012-10-17 18:00:00,60079,22205,90,37784,0,268,0,0,2399,6708,14364,1002,3082,3,393,0,0,1524,2089,735,0,1166,4051,10.6,6.4,75.0,9.0,11.0,24.1,102.36
2012-10-17 19:00:00,48978,17127,94,31757,0,267,0,0,2387,6659,7161,2059,3099,3,394,0,0,1524,3406,317,0,1164,3317,11.1,6.4,73.0,11.0,6.0,24.1,102.36
2012-10-17 20:00:00,88104,33015,94,54995,0,269,0,0,2410,6794,32381,1003,3073,2,397,0,0,1533,1074,538,0,1161,4360,10.9,7.2,78.0,4.0,6.0,24.1,102.36
2012-10-17 21:00:00,39668,14294,94,25280,0,269,0,0,2396,6655,2278,1526,3109,2,386,0,0,1508,2112,395,0,1167,3477,10.9,7.3,78.0,8.0,7.0,24.1,102.35
2012-10-17 22:00:00,35606,6391,628,28587,0,277,0,0,2418,6664,2279,1888,3097,4,395,0,0,1524,3776,411,0,1157,4697,10.4,7.1,80.0,7.0,7.0,24.1,102.32
2012-10-17 23:00:00,54492,8014,76,46402,0,268,0,0,2405,6745,20964,1005,3092,5,396,0,0,1517,2223,449,0,1170,6163,10.2,7.1,81.0,8.0,9.0,24.1,102.3
2012-10-18 00:00:00,67827,27027,94,40706,0,260,0,0,2387,6705,15966,1068,3058,0,391,0,0,1521,1728,563,0,1154,5905,9.9,6.8,81.0,8.0,9.0,24.1,102.28
2012-10-18 01:00:00,73252,23957,661,48634,0,256,0,0,2390,6624,2217,1058,3061,2,1754,0,0,1517,3946,759,0,1152,23898,9.9,7.1,83.0,10.0,9.0,24.1,102.28
2012-10-18 02:00:00,77626,19988,1073,56565,924,264,0,0,2389,6640,2240,1209,3075,0,4232,0,0,1513,1321,781,0,1158,30819,9.7,7.2,84.0,9.0,9.0,24.1,102.28
2012-10-18 03:00:00,78029,19156,76,58797,378,261,0,0,2403,6646,2241,1016,3075,0,3958,0,0,1521,4451,717,0,1164,30966,9.8,7.0,83.0,10.0,9.0,24.1,102.19
2012-10-18 04:00:00,100824,31943,104,68777,0,18410,0,0,2390,6653,2236,1035,3099,3,1374,0,0,1513,3089,497,0,9191,19287,9.8,6.7,81.0,10.0,11.0,24.1,102.11
2012-10-18 05:00:00,73591,25158,74,48359,0,9188,0,0,2416,6694,8927,1004,3106,0,767,0,0,1536,2089,489,0,5750,6393,9.7,6.6,81.0,10.0,13.0,24.1,102.04
2012-10-18 06:00:00,62396,6286,88,56022,0,268,0,0,2409,6824,30409,991,3093,1,451,0,0,1547,2350,317,0,1176,6186,9.8,6.6,80.0,10.0,13.0,24.1,101.96
2012-10-18 07:00:00,33874,6357,92,27425,0,275,0,0,2406,6671,3619,1068,3113,2,457,0,0,1525,3444,300,0,1169,3376,10.0,6.4,78.0,10.0,15.0,32.2,101.86
2012-10-18 08:00:00,67715,6397,92,61226,0,279,0,0,2414,6891,39143,1055,3114,4,461,0,0,1534,1068,300,0,1173,3790,10.8,6.4,74.0,10.0,15.0,32.2,101.79
2012-10-18 09:00:00,56830,6045,74,50711,0,281,0,0,2425,6820,27039,1001,3125,2,461,0,0,1540,2235,300,0,1166,4316,11.1,6.4,73.0,9.0,9.0,32.2,101.75
2012-10-18 10:00:00,44492,6076,86,38330,0,281,0,0,2427,6745,14326,1009,3118,1,460,0,0,1523,3579,300,0,1173,3388,11.6,7.4,75.0,10.0,11.0,24.1,101.64
2012-10-18 11:00:00,68978,6094,78,62806,0,279,0,0,2419,6897,38780,1000,3119,1,457,0,0,1486,2257,300,0,1168,4643,12.3,7.3,71.0,3.0,4.0,24.1,101.59
2012-10-18 12:00:00,33147,6019,100,27028,0,263,0,0,2405,6691,5443,997,3117,4,457,0,0,1480,1384,300,0,1148,3339,12.0,8.0,76.0,18.0,4.0,24.1,101.46
2012-10-18 13:00:00,67362,6028,82,61252,0,270,0,0,2402,6868,35748,984,3101,1,462,0,0,1490,3355,300,0,1155,5116,11.3,8.9,85.0,9.0,13.0,16.1,101.36
2012-10-18 14:00:00,88867,18307,94,70466,34,266,0,0,2386,6641,2230,1443,3096,1,1125,0,0,1474,3624,794,0,1146,46206,10.6,9.1,90.0,7.0,17.0,16.1,101.24
2012-10-18 15:00:00,84304,19591,596,64117,0,250,0,0,2390,6877,37272,1646,3074,2,459,0,0,1459,2377,317,0,1150,6844,10.3,8.6,89.0,5.0,17.0,12.9,101.14
2012-10-18 16:00:00,53817,5743,106,47968,0,263,0,0,2397,6792,22907,1010,3075,1,806,0,0,1498,2386,334,0,1150,5349,9.9,8.7,92.0,7.0,15.0,3.2,101.03
2012-10-18 17:00:00,53989,6044,70,47875,0,260,0,0,2385,6726,10786,2622,3068,1,3576,0,0,1470,2979,300,0,1157,12545,10.2,9.1,93.0,5.0,15.0,4.8,100.9
2012-10-18 18:00:00,64036,6102,80,57854,0,267,0,0,2402,6815,23234,1163,3092,3,3526,0,0,1481,2161,354,0,1156,12200,10.5,9.3,92.0,6.0,15.0,9.7,100.83
2012-10-18 19:00:00,51896,6076,84,45736,0,268,0,0,2430,6744,8826,1038,3070,4,3563,0,0,1477,3201,300,0,1151,13664,10.3,9.2,93.0,7.0,15.0,6.4,100.78
2012-10-18 20:00:00,44598,5767,98,38733,0,266,0,0,2404,6734,2270,2291,3087,1,3433,0,0,1475,3331,334,0,1153,11954,10.6,9.5,93.0,8.0,17.0,4.0,100.7
2012-10-18 21:00:00,43606,5821,86,37699,0,268,0,0,2389,6750,2274,1115,3078,2,3299,0,0,1493,3424,334,0,1148,12125,10.8,10.0,95.0,9.0,24.0,3.2,100.68
2012-10-18 22:00:00,62538,5812,96,56630,0,264,0,0,2402,6973,33614,1007,3087,3,455,0,0,1460,1203,317,0,1156,4689,10.9,9.9,94.0,12.0,17.0,6.4,100.66
2012-10-18 23:00:00,80511,17406,100,63005,0,257,0,0,2407,6981,39146,1110,3047,1,464,0,0,1467,3226,460,0,1153,3286,10.9,9.7,92.0,11.0,22.0,6.4,100.6
2012-10-19 00:00:00,58674,25405,82,33187,0,255,0,0,2373,6828,10358,1005,3045,2,447,0,0,1487,1715,444,0,1153,4075,11.5,10.2,92.0,14.0,33.0,6.4,100.47
2012-10-19 01:00:00,89630,36584,96,52950,0,255,0,0,2393,6961,29229,1011,3010,1,508,0,0,1465,2430,508,0,1147,4032,12.0,10.4,90.0,14.0,30.0,6.4,100.39
2012-10-19 02:00:00,95452,25460,82,69910,0,252,0,0,2406,6847,2207,1685,3039,3,3672,0,339,1487,2543,839,0,1150,43441,12.8,10.6,86.0,15.0,32.0,8.0,100.33
2012-10-19 03:00:00,86463,26451,90,59922,557,270,4941,0,2392,6881,2240,997,3057,2,4746,0,159,1477,3226,1126,7,1156,26688,12.9,10.7,86.0,16.0,35.0,6.4,100.29
2012-10-19 04:00:00,78441,19976,92,58373,0,3237,6165,0,2396,6897,2251,2156,3071,1,3313,0,1,1484,1205,425,15,2579,23177,12.5,10.4,87.0,17.0,32.0,12.9,100.34
2012-10-19 05:00:00,257997,22345,90,235562,0,18479,0,0,2401,6895,2244,2265,3088,2,951,171324,1,1503,3251,333,0,11609,11216,13.0,10.8,86.0,18.0,22.0,12.9,100.4
2012-10-19 06:00:00,73864,6835,64,66965,0,269,0,0,2403,7112,40727,1072,3084,3,653,1928,1,1516,2112,317,0,1228,4540,13.2,10.4,83.0,20.0,15.0,24.1,100.47
2012-10-19 07:00:00,57768,6446,88,51234,0,279,0,0,2427,7051,27221,1007,3110,1,449,0,0,1514,3285,300,0,1178,3412,11.9,10.4,91.0,10.0,6.0,24.1,100.54
2012-10-19 08:00:00,42617,6297,72,36248,0,275,0,0,2409,6982,12734,1061,3111,6,451,0,0,1513,1620,300,0,1182,4604,12.2,10.0,86.0,20.0,13.0,24.1,100.57
2012-10-19 09:00:00,62533,6237,80,56216,0,273,0,0,2423,7105,32361,1006,3119,2,461,0,0,1527,2709,300,0,1174,3756,12.2,10.4,89.0,32.0,19.0,24.1,100.67
2012-10-19 10:00:00,37267,6276,82,30909,0,276,0,0,2403,6938,7084,1056,3117,1,453,0,0,1518,3078,300,0,1176,3509,12.4,9.4,82.0,26.0,11.0,24.1,100.72
2012-10-19 11:00:00,58804,6162,90,52552,0,274,0,0,2417,7078,29050,1051,3120,0,458,0,1,1519,1640,300,0,1177,4467,11.9,9.3,84.0,24.0,13.0,24.1,100.75
2012-10-19 12:00:00,40715,6175,76,34464,0,278,0,0,2410,6956,10731,1001,3090,3,456,0,3,1518,2825,300,0,1165,3728,12.0,8.8,81.0,28.0,22.0,24.1,100.74
2012-10-19 13:00:00,33852,6155,88,27609,0,260,0,0,2396,6888,2255,1003,3101,1,456,0,1,1518,2382,300,0,1171,5877,11.8,8.3,79.0,29.0,19.0,24.1,100.71
2012-10-19 14:00:00,87008,22988,84,63936,0,268,0,0,2412,7104,37394,1584,3096,4,469,0,0,1518,3548,462,0,1174,4903,12.5,7.5,72.0,29.0,22.0,48.3,100.68
2012-10-19 15:00:00,43516,6171,96,37249,0,274,0,0,2412,6897,2290,1672,3118,1,515,13,0,1514,2159,682,0,1170,14532,11.7,6.6,71.0,29.0,17.0,32.2,100.69
